                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.6691958412018451E-037      5.0251644554842694E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                             121          6.9494390084904051E+009                                1          9.3071679316185740E-001          4.0112140541516990E+000          1.2679867062698832E-001          7.5481415182145939E-001          1.2667204686294350E-001          3.2126411453917725E+000          9.9961883604679155E-004         -7.6504871921217577E-001          2.7410053805967998E-004          1.0002604093836029E+000         -1.3606955066080044E+001         -1.3606955066080044E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1807314188781046E+002          5.9758403878694626E-002          9.7808123986975524E+000          4.8521063117304550E+001          3.0893547345957234E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0893547345957234E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             122          7.0746120487925205E+009                                1          9.3752959119502643E-001          4.0307648347972140E+000          1.2679988235606629E-001          7.5878121028920620E-001          1.2681285761583200E-001          3.2286907876091382E+000         -1.0231817190815669E-004         -7.6498795945365594E-001          2.7100628567177466E-004          1.0002635036359908E+000         -1.3606955066080044E+001         -1.3606955066080044E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1754430210951969E+002          5.8940342289259588E-002          9.7836339609204970E+000          4.8517189748035157E+001          3.0872810126662479E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0872810126662479E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             123          7.1938549177238655E+009                                1          9.4317029245786266E-001          4.0469162197234176E+000          1.2698436707950306E-001          7.6195488419653945E-001          1.2687839162394476E-001          3.2419907307784865E+000          8.3525219859665993E-004         -7.6497314536936556E-001          2.6816515447738022E-004          1.0002663447671853E+000         -1.3622941127899168E+001         -1.3622941127899168E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1711037129789031E+002          5.8205933411956720E-002          9.7875213394483342E+000          4.8513482338670336E+001          3.0871079641067062E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0871079641067062E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             124          7.3127183046248493E+009                                1          9.5002031254057129E-001          4.0664871001458147E+000          1.2699989574932818E-001          7.6614477254950863E-001          1.2704547390808626E-001          3.2580339418595616E+000         -3.5875468331149102E-004         -7.6484444722751344E-001          2.6533306498286965E-004          1.0002691768566798E+000         -1.3622941127899168E+001         -1.3622941127899168E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1658790825776029E+002          5.7452468661337359E-002          9.7905433431718851E+000          4.8509920190032261E+001          3.0851470570992916E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0851470570992916E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             125          7.4234408025891180E+009                                1          9.5461358523373951E-001          4.0795839884703469E+000          1.2714885851626620E-001          7.7026273011979984E-001          1.2706133959820748E-001          3.2688479192611104E+000          6.8879265979297983E-004         -7.6436262893077334E-001          2.6286303866504573E-004          1.0002716468829975E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1624050136912260E+002          5.6826198612614835E-002          9.7947203556473337E+000          4.8506557652481284E+001          3.0853775426690056E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0853775426690056E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             126          7.5308037412046852E+009                                1          9.5997610488786589E-001          4.0948476990168565E+000          1.2722341579765042E-001          7.7446301787559624E-001          1.2715154522081915E-001          3.2813919654677197E+000          5.6523557544239738E-004         -7.6398338692061540E-001          2.6046795827203519E-004          1.0002740419633906E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1583761929271569E+002          5.6203381930337117E-002          9.7984411820806852E+000          4.8503394411605761E+001          3.0837359018836285E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0837359018836285E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             127          7.6335443864038582E+009                                1          9.6548796289005001E-001          4.1105068912598410E+000          1.2734418796849373E-001          7.7868318397900393E-001          1.2726552236639471E-001          3.2942430548899577E+000          6.1812186550042308E-004         -7.6362303236152218E-001          2.5817599320424864E-004          1.0002763339284584E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1542659822825908E+002          5.5602611072243291E-002          9.8019781498014282E+000          4.8500385770946593E+001          3.0831623144155198E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0831623144155198E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             128          7.7311751823299360E+009                                1          9.7108817388083346E-001          4.1263866053074709E+000          1.2747603498591173E-001          7.8268206329197643E-001          1.2739998250947596E-001          3.3072592967115915E+000          5.9695829573686802E-004         -7.6334420948783877E-001          2.5599801998470168E-004          1.0002785119016779E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1501215006377114E+002          5.5027358914603350E-002          9.8054455927645616E+000          4.8497544733610383E+001          3.0825960290766947E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0825960290766947E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             129          7.8092798190707989E+009                                1          9.7585025879248932E-001          4.1398657643936110E+000          1.2761102919041464E-001          7.8538493174896939E-001          1.2752797707243674E-001          3.3182962680863830E+000          6.5124625893443137E-004         -7.6331681432354725E-001          2.5425564140906415E-004          1.0002802542802536E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1466220514686734E+002          5.4563784921629756E-002          9.8085052430985620E+000          4.8495287653766098E+001          3.0820390940942115E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0820390940942115E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             130          7.8717635284634895E+009                                1          9.7989763298749311E-001          4.1513046947786938E+000          1.2773870882043209E-001          7.8830083825246855E-001          1.2764821993058920E-001          3.3276530250090963E+000          7.0889268876676858E-004         -7.6310605933732722E-001          2.5286173854855419E-004          1.0002816481831140E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1436654873255125E+002          5.4189835730389567E-002          9.8106328481093676E+000          4.8493499956414411E+001          3.0814025457447084E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0814025457447084E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             131          7.9217504959776421E+009                                1          9.8325325408504083E-001          4.1607766141914873E+000          1.2783848794021410E-001          7.9072053524296915E-001          1.2775272009357860E-001          3.3353966798012049E+000          6.7135828162934261E-004         -7.6293058632831134E-001          2.5174661626014617E-004          1.0002827633054026E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1412264797122359E+002          5.3889414142548858E-002          9.8123493250673199E+000          4.8492075857453663E+001          3.0810575632989693E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0810575632989693E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             132          7.9617400699889641E+009                                1          9.8601391343199174E-001          4.1685610572724476E+000          1.2792509932535501E-001          7.9270439015447280E-001          1.2784165155479230E-001          3.3417582008358564E+000          6.5274321434231528E-004         -7.6278822628274001E-001          2.5085451842941968E-004          1.0002836554032331E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1392281716283824E+002          5.3648287653781379E-002          9.8137181340840858E+000          4.8490940414511677E+001          3.0807830949696360E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0807830949696360E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             133          7.9937317291980219E+009                                1          9.8827193823114445E-001          4.1749227831156723E+000          1.2799688406613846E-001          7.9432559615051479E-001          1.2791624485651468E-001          3.3469554566230770E+000          6.3040632340523426E-004         -7.6267219374590878E-001          2.5014084016483857E-004          1.0002843690814978E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1375992029441684E+002          5.3454885139425687E-002          9.8148187319211484E+000          4.8490034540771525E+001          3.0805622614689675E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0805622614689675E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             134          8.0193250565652676E+009                                1          9.9011033981632324E-001          4.1800986911792561E+000          1.2805438479013356E-001          7.9564408024775080E-001          1.2797813730725102E-001          3.3511829404211970E+000          5.9578522149836971E-004         -7.6257814198954188E-001          2.4956989755317365E-004          1.0002849400241094E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1362765966047417E+002          5.3299845876619671E-002          9.8156997572710960E+000          4.8489311429217949E+001          3.0803855736725204E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0803855736725204E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             135          8.0408668507819548E+009                                1          9.9168001896978897E-001          4.1845154927103811E+000          1.2810198029147257E-001          7.9677211846340179E-001          1.2803177457197368E-001          3.3547897249970360E+000          5.4834606279258831E-004         -7.6249715070767798E-001          2.4908933759809084E-004          1.0002854205840643E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1351498931483798E+002          5.3169131691074970E-002          9.8164415572576367E+000          4.8488703897166005E+001          3.0802399173777253E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0802399173777253E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             136          8.0603319349536572E+009                                1          9.9311605055077889E-001          4.1885541926548457E+000          1.2814241981981928E-001          7.9780426956761774E-001          1.2808146009729962E-001          3.3580872125172241E+000          4.7594493749018461E-004         -7.6242300480052649E-001          2.4865510543148746E-004          1.0002858548162310E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1341211911000988E+002          5.3050848137211497E-002          9.8171112117173216E+000          4.8488155807996584E+001          3.0801128968399496E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0801128968399496E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             137          8.0786276884831381E+009                                1          9.9448123738586947E-001          4.1923918440288306E+000          1.2817711876961299E-001          7.9878660398755164E-001          1.2812922213499892E-001          3.3612200877229199E+000          3.7381507368870656E-004         -7.6235218666424942E-001          2.4824695899735606E-004          1.0002862629626652E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1331450669046936E+002          5.2939522971242360E-002          9.8177416028430020E+000          4.8487641405957127E+001          3.0799955165898812E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0799955165898812E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             138          8.0962113835622931E+009                                1          9.9580744705074220E-001          4.1961182461858826E+000          1.2821056435282360E-001          7.9974033350978624E-001          1.2817609670250377E-001          3.3642617269260024E+000          2.6890856568866675E-004         -7.6228355626762545E-001          2.4785469734856164E-004          1.0002866552243141E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1321985129233548E+002          5.2832397028145968E-002          9.8183444850145598E+000          4.8487147718533407E+001          3.0798840658521474E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0798840658521474E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             139          8.1133210029364710E+009                                1          9.9711130769694389E-001          4.1997802394195229E+000          1.2824136333743907E-001          8.0067870000138697E-001          1.2822262553870392E-001          3.3672504028730850E+000          1.4613488576149577E-004         -7.6221587223860365E-001          2.4747301150404788E-004          1.0002870369101586E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1312695394992033E+002          5.2728034234645872E-002          9.8189298825403046E+000          4.8486667997331239E+001          3.0797760597974236E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0797760597974236E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             140          8.1300826977584124E+009                                1          9.9840153091733774E-001          4.2034023599907391E+000          1.2827160804368376E-001          8.0160894214133038E-001          1.2826908754953775E-001          3.3702061679276074E+000          1.9650051264578618E-005         -7.6214839621094987E-001          2.4709908725104832E-004          1.0002874108344115E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1303518681123444E+002          5.2625675024242390E-002          9.8195029592961856E+000          4.8486198656530448E+001          3.0796707881636696E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0796707881636696E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             141          8.1465646499703245E+009                                1          9.9968267638423081E-001          4.2069974525217129E+000          1.2830150850680935E-001          8.0253290236681196E-001          1.2831562204008251E-001          3.3731395249652492E+000         -1.0999076378052285E-004         -7.6208132025754849E-001          2.4673140356904107E-004          1.0002877785180937E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1294422094840493E+002          5.2524910975472433E-002          9.8200652991502118E+000          4.8485737746937055E+001          3.0795679471973713E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0795679471973713E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             142          8.1628040348366413E+009                                1          1.0009570988036001E+000          4.2105721557623310E+000          1.2833143125978502E-001          8.0345374739199626E-001          1.2836229544770278E-001          3.3760559070678946E+000         -2.4044590204707632E-004         -7.6201408699721562E-001          2.4636913114254628E-004          1.0002881407905202E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1285388585561563E+002          5.2425520987501979E-002          9.8206226364214739E+000          4.8485284199403530E+001          3.0794668380717361E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0794668380717361E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             143          8.1788210812295055E+009                                1          1.0022258899115764E+000          4.2141295566502874E+000          1.2836180248948845E-001          8.0437047317874966E-001          1.2840912971026686E-001          3.3789578479904669E+000         -3.6856585575490022E-004         -7.6194717147562974E-001          2.4601181870061650E-004          1.0002884981029621E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1276410148830340E+002          5.2327387209397183E-002          9.8211682347719282E+000          4.8484837418752427E+001          3.0793676904248152E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0793676904248152E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             144          8.1946274213614635E+009                                1          1.0034895486282620E+000          4.2176710756995996E+000          1.2839053293728281E-001          8.0528447393531033E-001          1.2845612837306356E-001          3.3818465191912437E+000         -5.1064465830897839E-004         -7.6188024223881945E-001          2.4565920674882494E-004          1.0002888507149137E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1267483018774070E+002          5.2230443278480171E-002          9.8217063710753596E+000          4.8484397057440923E+001          3.0792699242854020E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0792699242854020E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             145          8.2102300836260653E+009                                1          1.0047482176485898E+000          4.2211971331987668E+000          1.2841926245508500E-001          8.0619605582595999E-001          1.2850328187766197E-001          3.3847222761132896E+000         -6.5383094773359841E-004         -7.6181323309287197E-001          2.4531113849593814E-004          1.0002891987831666E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1258605965481146E+002          5.2134651044644299E-002          9.8222376029714287E+000          4.8483962895064522E+001          3.0791737625004508E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0791737625004508E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             146          8.2256335445224934E+009                                1          1.0060018505679877E+000          4.2247076192146578E+000          1.2844660906464603E-001          8.0710464382769653E-001          1.2855057415945559E-001          3.3875850412729092E+000         -8.0874858388891419E-004         -7.6174630776961361E-001          2.4496751407904654E-004          1.0002895424075835E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1249779097952657E+002          5.2039987820179386E-002          9.8227612559159407E+000          4.8483534782936900E+001          3.0790792229768115E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0790792229768115E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             147          8.2408416228750925E+009                                1          1.0072503725005311E+000          4.2282023441887828E+000          1.2847544887538206E-001          8.0800876487591144E-001          1.2859798913715662E-001          3.3904346713876334E+000         -9.5289407398023299E-004         -7.6167988969237077E-001          2.4462824830682225E-004          1.0002898816733556E+000         -1.3651534294522413E+001         -1.3651534294522413E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1241002724825015E+002          5.1946434569166047E-002          9.8232796902927397E+000          4.8483112593078332E+001          3.0789861313468275E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0789861313468275E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             148          8.2558568394268990E+009                                1          1.0082191832587528E+000          4.2309131376152447E+000          1.2852513888261752E-001          8.0890823775209331E-001          1.2862579578903569E-001          3.3926522803674288E+000         -7.8255614125233330E-004         -7.6157054395669233E-001          2.4431412765052858E-004          1.0002901957940120E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1234203628530022E+002          5.1863108902512119E-002          9.8239501252202253E+000          4.8482693878324604E+001          3.0791394069151984E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0791394069151984E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             149          8.2706812822164030E+009                                1          1.0091971599653946E+000          4.2336486974464034E+000          1.2854789394392427E-001          8.0979969458332357E-001          1.2865493329020267E-001          3.3948892736520140E+000         -8.3198788838467481E-004         -7.6146506430467731E-001          2.4400399801089532E-004          1.0002905059236518E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1227348891758953E+002          5.1780537414764467E-002          9.8246072728887768E+000          4.8482282728595855E+001          3.0788614102177498E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0788614102177498E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             150          8.2853173294624786E+009                                1          1.0101683168523263E+000          4.2363643068488832E+000          1.2857875802888494E-001          8.1067840359185450E-001          1.2868403662983802E-001          3.3971097988671040E+000         -8.1811702298325510E-004         -7.6136231926851283E-001          2.4369780963521520E-004          1.0002908121120273E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1220550681125809E+002          5.1698982512140321E-002          9.8252640463133964E+000          4.8481876786093466E+001          3.0788224647784528E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0788224647784528E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             151          8.2997666125743942E+009                                1          1.0111326752738106E+000          4.2390600449653038E+000          1.2861211378408968E-001          8.1153251859480768E-001          1.2871310588316251E-001          3.3993139216943509E+000         -7.8462949347602048E-004         -7.6126579148350371E-001          2.4339552839415364E-004          1.0002911143932685E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1213808644712753E+002          5.1618434774002547E-002          9.8259244395732530E+000          4.8481476020792527E+001          3.0787824383572527E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0787824383572527E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             152          8.3140308246162806E+009                                1          1.0120904625873208E+000          4.2417365662669830E+000          1.2864620076786762E-001          8.1233589007138485E-001          1.2874215829336796E-001          3.4015021694086012E+000         -7.4534656535480608E-004         -7.6118319212695940E-001          2.4309711886854674E-004          1.0002914128027940E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1207120994700725E+002          5.1538881043306457E-002          9.8266143720693293E+000          4.8481080429272602E+001          3.0787381580028367E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0787381580028367E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             153          8.3281159324545994E+009                                1          1.0130426311099054E+000          4.2443965491875906E+000          1.2868102424244135E-001          8.1294811720632953E-001          1.2877125673796871E-001          3.4036767050011729E+000         -7.0071922735806124E-004         -7.6115589473823153E-001          2.4280245623062375E-004          1.0002917074654321E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1200480898044657E+002          5.1460277006180721E-002          9.8273703862215385E+000          4.8480689951152293E+001          3.0786825885328550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0786825885328550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             154          8.3420225630702133E+009                                1          1.0139920926888839E+000          4.2470481402746678E+000          1.2871895138539510E-001          8.1255308356370015E-001          1.2880064925586146E-001          3.4058440609858032E+000         -6.3429703917149355E-004         -7.6142387349099272E-001          2.4251152736384795E-004          1.0002919983942988E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1193867902049385E+002          5.1382569129055644E-002          9.8286210234103013E+000          4.8480305003992548E+001          3.0785780845046169E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0785780845046169E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             155          8.3557442463374147E+009                                1          1.0149544770316052E+000          4.2497349767174537E+000          1.2877327420543142E-001          8.1336902422081137E-001          1.2883168547056528E-001          3.4080392106877762E+000         -4.5339207447682455E-004         -7.6133812613715046E-001          2.4222446762425136E-004          1.0002922854540384E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1187173157335971E+002          5.1305521527331047E-002          9.8291246035877364E+000          4.8479928083594366E+001          3.0782062961040946E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0782062961040946E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             156          8.3692838602911072E+009                                1          1.0159098838638416E+000          4.2524014930905434E+000          1.2880859770436850E-001          8.1423057649676911E-001          1.2886267245832778E-001          3.4102176009854328E+000         -4.1963085917493898E-004         -7.6123794086879237E-001          2.4194121680289806E-004          1.0002925687048598E+000         -1.3679435103888622E+001         -1.3679435103888622E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.1180535285209774E+002          5.1229456658618430E-002          9.8297206272683653E+000          4.8479556264380676E+001          3.0781571886408972E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0781571886408972E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
