                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.6625924414028488E-037      5.0261649495098315E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                              68          2.5420687738056746E+009                                1          7.4494382540704074E-001          3.4581335180391726E+000          1.1899354435875571E-001          6.8219713497765011E-001          1.6318631637096234E-001          2.7197718070143231E+000         -2.7081175061115836E-001         -7.4917118663475524E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3473531126697625E+002          2.1775550524868573E-001          9.7318398151002530E+000          4.9018001298932596E+001          3.3073322364488575E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3073322364488575E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              69          2.5435683401055927E+009                                1          7.3214106150561931E-001          3.4183976703502452E+000          1.1906497420213119E-001          6.8221156847266895E-001          1.6131121624009456E-001          2.6885201396890444E+000         -2.6189277486498108E-001         -7.4625015509403103E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3609566459118520E+002          2.1901745609805298E-001          9.7419315411782677E+000          4.9015491712195981E+001          3.3103487801170964E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3103487801170964E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              70          2.5449592074884534E+009                                1          7.1955859882161610E-001          3.3791192551676636E+000          1.1913516941152501E-001          6.8222499533174796E-001          1.5945770195179457E-001          2.6576282363890336E+000         -2.5287290639908633E-001         -7.4329554977234169E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3746387180246316E+002          2.2028669271596377E-001          9.7520192364755083E+000          4.9012982179815495E+001          3.3133648784162546E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3133648784162546E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              71          2.5462492692540598E+009                                1          7.0719261873621797E-001          3.3402929238854018E+000          1.1920467738046797E-001          6.8223743411992999E-001          1.5762552110999073E-001          2.6270918905133049E+000         -2.4374760799498188E-001         -7.4030697723838346E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.3883998068218690E+002          2.2156325942748270E-001          9.7621036717779059E+000          4.9010472697044349E+001          3.3163805909862269E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3163805909862269E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              72          2.5474458433666677E+009                                1          6.9503937781971514E-001          3.3019134179454754E+000          1.1927055614761078E-001          6.8224896925773315E-001          1.5581442556790037E-001          2.5969069662823467E+000         -2.3453457076966602E-001         -7.3728401590203274E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4022403839481044E+002          2.2284719998537728E-001          9.7721841054363949E+000          4.9007963260828333E+001          3.3193959294510833E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3193959294510833E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              73          2.5485557150048065E+009                                1          6.8309519677675323E-001          3.2639755373869836E+000          1.1933855124550974E-001          6.8225963667776079E-001          1.5402416994388610E-001          2.5670693740024020E+000         -2.2519594626618011E-001         -7.3422625676296882E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4161609254275575E+002          2.2413855854870215E-001          9.7822612760931325E+000          4.9005453867865178E+001          3.3224109243625634E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3224109243625634E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              74          2.5495851754599485E+009                                1          6.7135646403567806E-001          3.2264741551754725E+000          1.1940600380929887E-001          6.8226964682769209E-001          1.5225451229764633E-001          2.5375750813353082E+000         -2.1574735613832616E-001         -7.3113321775343409E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4301619061236113E+002          2.2543737916882559E-001          9.7923352992963952E+000          4.9002944515605506E+001          3.3254255911344956E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3254255911344956E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              75          2.5505400583826861E+009                                1          6.5981961817122792E-001          3.1894041637920125E+000          1.1947438278630143E-001          6.8227884645255665E-001          1.5050521160980007E-001          2.5084200712915758E+000         -2.0617776947119412E-001         -7.2800454985147134E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4442438195691892E+002          2.2674370762902155E-001          9.8024069017710289E+000          4.9000435198711408E+001          3.3284399998186863E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3284399998186863E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              76          2.5514257726945748E+009                                1          6.4848118329876214E-001          3.1527605916191312E+000          1.1954434143920756E-001          6.8228750117483783E-001          1.4877603327403802E-001          2.4796004337662416E+000         -1.9648118847870572E-001         -7.2483973954686010E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4584071336977797E+002          2.2805758733779671E-001          9.8124753010794539E+000          4.8997925916960767E+001          3.3314541080537289E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3314541080537289E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              77          2.5522473345310330E+009                                1          6.3733772230927777E-001          3.1165384555286226E+000          1.1961471692150005E-001          6.8229535389052876E-001          1.4706674214086932E-001          2.4511122496013162E+000         -1.8666372029288636E-001         -7.2163847086092969E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4726523465082931E+002          2.2937906449271886E-001          9.8225417287315242E+000          4.8995416665327362E+001          3.3344680006545893E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3344680006545893E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              78          2.5530093950692005E+009                                1          6.2638588828239827E-001          3.0807329301866040E+000          1.1968623040660624E-001          6.8230270766108214E-001          1.4537711050698024E-001          2.4229517237417544E+000         -1.7671887968319783E-001         -7.1840020542901906E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.4869799198659868E+002          2.3070818193936651E-001          9.8326063167183939E+000          4.8992907445682192E+001          3.3374816018334542E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3374816018334542E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              79          2.5537162681993442E+009                                1          6.1562236432874307E-001          3.0453391553088514E+000          1.1975900111757644E-001          6.8230955885767719E-001          1.4370690901978070E-001          2.3951150336445757E+000         -1.6664409571921079E-001         -7.1512451415770750E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5013903549257313E+002          2.3204498616807465E-001          9.8426684628611838E+000          4.8990398253504097E+001          3.3404950058052151E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3404950058052151E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              80          2.5543719541294680E+009                                1          6.0504390005502529E-001          3.0103523566291002E+000          1.1983292502669149E-001          6.8231594423570263E-001          1.4205591238579349E-001          2.3675984244186750E+000         -1.5643831351946214E-001         -7.1181094851284410E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5158841445583752E+002          2.3338952290069898E-001          9.8527284798951751E+000          4.8987889086278130E+001          3.3435082168455274E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3435082168455274E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              81          2.5549801625485802E+009                                1          5.9464730321365278E-001          2.9757678215792471E+000          1.1990719215672771E-001          6.8232182636073213E-001          1.4042389822302395E-001          2.3403981896976553E+000         -1.4610551569869681E-001         -7.0845908642200839E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5304617823925477E+002          2.3474183792939196E-001          9.8627866084386540E+000          4.8985379941890187E+001          3.3465212496745458E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3465212496745458E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              82          2.5555443338344111E+009                                1          5.8442944339835567E-001          2.9415809145016976E+000          1.1998213581072102E-001          6.8232732620123515E-001          1.3881064777881758E-001          2.3135106836041199E+000         -1.3564169802087594E-001         -7.0506843515489348E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5451237557578631E+002          2.3610197646196909E-001          9.8728434438466266E+000          4.8982870819823141E+001          3.3495340949199473E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3495340949199473E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              83          2.5560676588224916E+009                                1          5.7438723621307775E-001          2.9077870264584735E+000          1.2005862585154552E-001          6.8233237790569945E-001          1.3721594356139527E-001          2.2869322812752610E+000         -1.2503880572867221E-001         -7.0163857343199920E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5598705666890919E+002          2.3746998507039033E-001          9.8828984666007020E+000          4.8980361717550785E+001          3.3525467917040437E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3525467917040437E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              84          2.5565530967321768E+009                                1          5.6451765981869428E-001          2.8743816331638481E+000          1.2013700496277464E-001          6.8233699652362745E-001          1.3563957207364424E-001          2.2606594244260365E+000         -1.1429236227944319E-001         -6.9816904344321240E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5747027067528688E+002          2.3884590935552419E-001          9.8929525121467705E+000          4.8977852634844751E+001          3.3555593221044695E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3555593221044695E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              85          2.5570033922343330E+009                                1          5.5481774372699733E-001          2.8413602601657977E+000          1.2021745997243609E-001          6.8234140039996927E-001          1.3408132217006072E-001          2.2346885939648913E+000         -1.0339890726942964E-001         -6.9465929067578647E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.5896206714478677E+002          2.4022979528300067E-001          9.9030047730143806E+000          4.8975343571296904E+001          3.3585716911877860E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3585716911877860E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              86          2.5574210910044866E+009                                1          5.4528455413363597E-001          2.8087184348899430E+000          1.2030017746850180E-001          6.8234546627514148E-001          1.3254098279374549E-001          2.2090162722770064E+000         -9.2354870676433012E-002         -6.9110889999384462E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6046249822711064E+002          2.4162169123022198E-001          9.9130560375940160E+000          4.8972834522647950E+001          3.3615839689323245E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3615839689323245E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              87          2.5578030609391041E+009                                1          5.3604729368124004E-001          2.7769079209597440E+000          1.2038429094314315E-001          6.8234924582090117E-001          1.3103987227760794E-001          2.1839977648935642E+000         -8.1315565630977832E-002         -6.8756870689647653E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6195009754421824E+002          2.4300168361038824E-001          9.9229631595086900E+000          4.8970361159922241E+001          3.3645961212248530E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3645961212248530E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              88          2.5581308882693133E+009                                1          5.2765091482290827E-001          2.7478342836325544E+000          1.2046893014377959E-001          6.8235240682048670E-001          1.2966791259063221E-001          2.1611317712246194E+000         -7.0942627694595903E-002         -6.8426154485072077E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6333224112457481E+002          2.4428384849662668E-001          9.9321169964385962E+000          4.8968075689152556E+001          3.3675653592818279E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3675653592818279E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              89          2.5584019997459598E+009                                1          5.2032737910504301E-001          2.7223493742982239E+000          1.2054958333891687E-001          6.8235508263894162E-001          1.2846530185983671E-001          2.1410882600211742E+000         -6.1617560588900229E-002         -6.8130455181133276E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6456194466898427E+002          2.4542460024451529E-001          9.9402199597358276E+000          4.8966052350218071E+001          3.3703089301430339E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3703089301430339E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              90          2.5586223807563982E+009                                1          5.1408622922061487E-001          2.7005365188101833E+000          1.2062303076924577E-001          6.8235725440557848E-001          1.2743597215985344E-001          2.1239327658572327E+000         -5.3461681777431165E-002         -6.7872935274852042E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6562825966392865E+002          2.4641378231186212E-001          9.9472153326550803E+000          4.8964305447544717E+001          3.3727377883972174E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3727377883972174E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              91          2.5588008075603194E+009                                1          5.0882262908001219E-001          2.6820715076092343E+000          1.2068800411851249E-001          6.8235891548019467E-001          1.2656462432324936E-001          2.1094103026213364E+000         -4.6431775357131687E-002         -6.7651674279193752E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6654106451559585E+002          2.4726055854077883E-001          9.9531813981412895E+000          4.8962815596548445E+001          3.3748347627298379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3748347627298379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              92          2.5589458158963628E+009                                1          5.0439324625429727E-001          2.6664835942262641E+000          1.2074455452073812E-001          6.8236032984943717E-001          1.2582904423312061E-001          2.0971506350497902E+000         -4.0407918087357941E-002         -6.7462502767082499E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6731901128184182E+002          2.4798223177445697E-001          9.9582495415110444E+000          4.8961549878274106E+001          3.3766231125301850E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3766231125301850E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              93          2.5590645810049381E+009                                1          5.0065653343541738E-001          2.6532978153230964E+000          1.2079343273060744E-001          6.8236150614918534E-001          1.2520681878217560E-001          2.0867802113725991E+000         -3.5248767555113872E-002         -6.7300748663877930E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6798241985214673E+002          2.4859765204349663E-001          9.9625596733062700E+000          4.8960473419994415E+001          3.3781424245539881E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3781424245539881E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              94          2.5591627494108038E+009                                1          4.9748916649133385E-001          2.6420953862188821E+000          1.2083558682184861E-001          6.8236239638262908E-001          1.2467818588515547E-001          2.0779696635181617E+000         -3.0820139353377959E-002         -6.7162061681529206E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6854993884520644E+002          2.4912411900070441E-001          9.9662381894052654E+000          4.8959554666614544E+001          3.3794345488226668E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3794345488226668E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              95          2.5592446438525920E+009                                1          4.9478954850282503E-001          2.6325285250158963E+000          1.2087198919266399E-001          6.8236322221306855E-001          1.2422673401645121E-001          2.0704454660729876E+000         -2.7005015066587382E-002         -6.7042685576872196E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6903746443830960E+002          2.4957637895799356E-001          9.9693920212905347E+000          4.8958766963139269E+001          3.3805373361764538E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3805373361764538E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              96          2.5593135443399143E+009                                1          4.9247610460671626E-001          2.6243163293964300E+000          1.2090351542077839E-001          6.8236387184617175E-001          1.2383920763973157E-001          2.0639866934423181E+000         -2.3705676698881916E-002         -6.6939521751076558E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6945808113720426E+002          2.4996656994071989E-001          9.9721082051099028E+000          4.8958088511664684E+001          3.3814828431495030E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3814828431495030E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              97          2.5593719473247557E+009                                1          4.9048382705068549E-001          2.6172338902794667E+000          1.2093090197955071E-001          6.8236445186269556E-001          1.2350499349085908E-001          2.0584164578991473E+000         -2.0842003538090809E-002         -6.6850029339586237E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.6982242211597304E+002          2.5030455596202350E-001          9.9744576665657014E+000          4.8957501687925536E+001          3.3822971916504983E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3822971916504983E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              98          2.5594217718364983E+009                                1          4.8876074786912382E-001          2.6111007002108226E+000          1.2095478665278844E-001          6.8236505625022759E-001          1.2321557357989149E-001          2.0535927929513531E+000         -1.8348223860169596E-002         -6.6772134252109638E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7013912793291968E+002          2.5059835255705720E-001          9.9764972120004618E+000          4.8956992230893093E+001          3.3830015647148571E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3830015647148571E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              99          2.5594645095246563E+009                                1          4.8726507906815214E-001          2.6057711173289313E+000          1.2097563115131335E-001          6.8236534937611992E-001          1.2296407519391166E-001          2.0494011533892311E+000         -1.6170934799148249E-002         -6.6704159005295427E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7041524455824714E+002          2.5085449601894722E-001          9.9782732929190203E+000          4.8956548553278878E+001          3.3836131054865255E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3836131054865255E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             100          2.5595013411211042E+009                                1          4.8596269567101075E-001          2.6011258338267935E+000          1.2099388834900358E-001          6.8236591605232666E-001          1.2274486830115915E-001          2.0457477053546778E+000         -1.4265198833889093E-002         -6.6644669121893385E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7065660065187870E+002          2.5107839338585763E-001          9.9798247984245325E+000          4.8956161101492143E+001          3.3841456119042505E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3841456119042505E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             101          2.5595332071608291E+009                                1          4.8482566799060883E-001          2.5970669398429900E+000          1.2100991529139811E-001          6.8236598537743054E-001          1.2255333262033537E-001          2.0425554441631353E+000         -1.2593842174155300E-002         -6.6592535476704984E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7086801945196424E+002          2.5127451900233699E-001          9.9811821521962045E+000          4.8955821992171884E+001          3.3846107343800661E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3846107343800661E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             102          2.5595608684647455E+009                                1          4.8383083851927833E-001          2.5935130533177433E+000          1.2102399636361817E-001          6.8236635410184077E-001          1.2238562780274224E-001          2.0397603640060873E+000         -1.1125746246272664E-002         -6.6546739208047267E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7105354091193288E+002          2.5144662058787132E-001          9.9823725992862045E+000          4.8955524639361514E+001          3.3850176876254906E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3850176876254906E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             103          2.5595849486601343E+009                                1          4.8295877749096089E-001          2.5903957356611036E+000          1.2103638929188978E-001          6.8236646857850969E-001          1.2223852429077792E-001          2.0373086389261239E+000         -9.8343382813467859E-003         -6.6506475477461846E-001          9.2748288844385471E-004          9.9980473175649565E-001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          2.7121658664295637E+002          2.5159787224807545E-001          9.9834182331604566E+000          4.8955263478512641E+001          3.3853746283359420E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3853746283359420E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
